complex_name,protein_path,ligand_description,protein_sequence
CCN(CC)S(=O)(=O)c1ccc(CCN)s1,GLP1.pdb,CCN(CC)S(=O)(=O)c1ccc(CCN)s1,
C=CCCCCC(C)N,GLP1.pdb,C=CCCCCC(C)N,
NCc1csc(COc2ccccc2)n1,GLP1.pdb,NCc1csc(COc2ccccc2)n1,
CS(=O)C1(CN)CCC1,GLP1.pdb,CS(=O)C1(CN)CCC1,
CN1CCN(C(=O)c2ccc(CN)cc2)CC1,GLP1.pdb,CN1CCN(C(=O)c2ccc(CN)cc2)CC1,
COc1ccc(CN)cc1OC,GLP1.pdb,COc1ccc(CN)cc1OC,
CN(CCCN)CCCNC(=O)OC(C)(C)C,GLP1.pdb,CN(CCCN)CCCNC(=O)OC(C)(C)C,
CC(C)(C)Oc1cccc(CN)c1,GLP1.pdb,CC(C)(C)Oc1cccc(CN)c1,
COC(CN)c1cccc(C)c1,GLP1.pdb,COC(CN)c1cccc(C)c1,
CC(C)CC(CN)Cc1ccccc1,GLP1.pdb,CC(C)CC(CN)Cc1ccccc1,
CC1(CN)C=CCCC1,GLP1.pdb,CC1(CN)C=CCCC1,
NC1CCCN(CC(F)(F)F)C1=O,GLP1.pdb,NC1CCCN(CC(F)(F)F)C1=O,
NCC1CC12CC2,GLP1.pdb,NCC1CC12CC2,
Cc1ccc(-c2ccc(CN)cc2)s1,GLP1.pdb,Cc1ccc(-c2ccc(CN)cc2)s1,
NC[C@H]1CNC(=O)O1,GLP1.pdb,NC[C@H]1CNC(=O)O1,
Cc1ccc(S(=O)(=O)NCCCN)cc1,GLP1.pdb,Cc1ccc(S(=O)(=O)NCCCN)cc1,
CC(C)(C)OC(=O)N1C[C@H](N)CO1,GLP1.pdb,CC(C)(C)OC(=O)N1C[C@H](N)CO1,
CCOCCC1(CN)CCCC1,GLP1.pdb,CCOCCC1(CN)CCCC1,
NCCC1CC2CCC1O2,GLP1.pdb,NCCC1CC2CCC1O2,
N[C@@H]1CO[C@H]2COC[C@@H]12,GLP1.pdb,N[C@@H]1CO[C@H]2COC[C@@H]12,
CC1(CN)CCN(Cc2ccccc2)C1,GLP1.pdb,CC1(CN)CCN(Cc2ccccc2)C1,
NCC1(c2cccc(F)c2)CCOCC1,GLP1.pdb,NCC1(c2cccc(F)c2)CCOCC1,
CCC(CC)CN,GLP1.pdb,CCC(CC)CN,
CCCC(N)c1ccccn1,GLP1.pdb,CCCC(N)c1ccccn1,
NCC1(COc2ccc(Br)cc2)COC1,GLP1.pdb,NCC1(COc2ccc(Br)cc2)COC1,
COCCN(C)CCOc1cccc(CN)c1,GLP1.pdb,COCCN(C)CCOc1cccc(CN)c1,
COC(=O)C1COC(CN)C1,GLP1.pdb,COC(=O)C1COC(CN)C1,
NCc1cccc(N2CCCC2=O)c1,GLP1.pdb,NCc1cccc(N2CCCC2=O)c1,
NC1(c2ccc(Br)cc2F)CCC1,GLP1.pdb,NC1(c2ccc(Br)cc2F)CCC1,
NCc1ncccn1,GLP1.pdb,NCc1ncccn1,
NCc1cccc2[nH]ncc12,GLP1.pdb,NCc1cccc2[nH]ncc12,
Cc1cc(F)ccc1N1CCCC(N)C1,GLP1.pdb,Cc1cc(F)ccc1N1CCCC(N)C1,
CN(C)C1(CN)CCCCCC1,GLP1.pdb,CN(C)C1(CN)CCCCCC1,
NC1CCN(Cc2ccc(F)cc2)C1=O,GLP1.pdb,NC1CCN(Cc2ccc(F)cc2)C1=O,
CC(C)(C)OC(=O)N1CC[C@@H](N)C[C@@H]1c1ccccc1,GLP1.pdb,CC(C)(C)OC(=O)N1CC[C@@H](N)C[C@@H]1c1ccccc1,
CC(C)(C)OC(=O)NCC(CN)c1ccccc1,GLP1.pdb,CC(C)(C)OC(=O)NCC(CN)c1ccccc1,
Cc1cc(CCN)cc(C)c1O,GLP1.pdb,Cc1cc(CCN)cc(C)c1O,
CC(C)(C)OC(=O)NCC1(CN)CC12CCC2,GLP1.pdb,CC(C)(C)OC(=O)NCC1(CN)CC12CCC2,
CC(C)(C)c1cc(CN)n[nH]1,GLP1.pdb,CC(C)(C)c1cc(CN)n[nH]1,
COc1ccc(CN2CCC2CN)cc1,GLP1.pdb,COc1ccc(CN2CCC2CN)cc1,
COc1ccc(-n2c(C)cc(CN)c2C)cc1OC,GLP1.pdb,COc1ccc(-n2c(C)cc(CN)c2C)cc1OC,
CC(C)(C)c1ccc(C(C)(C)CN)cc1,GLP1.pdb,CC(C)(C)c1ccc(C(C)(C)CN)cc1,
NCC1CC(=O)N(c2ccccc2)C1,GLP1.pdb,NCC1CC(=O)N(c2ccccc2)C1,
CC(N)c1ccc(Cl)cn1,GLP1.pdb,CC(N)c1ccc(Cl)cn1,
N[C@@H]1C[C@H]1c1ccc2c(c1)OCCO2,GLP1.pdb,N[C@@H]1C[C@H]1c1ccc2c(c1)OCCO2,
NCCOc1ncccc1C(F)(F)F,GLP1.pdb,NCCOc1ncccc1C(F)(F)F,
CC(N)[C@@H]1C[C@H](C(=O)OC(C)(C)C)C1(C)C,GLP1.pdb,CC(N)[C@@H]1C[C@H](C(=O)OC(C)(C)C)C1(C)C,
CC(N)Cc1ccc(C#N)cc1,GLP1.pdb,CC(N)Cc1ccc(C#N)cc1,
COC(CN)C(F)(F)F,GLP1.pdb,COC(CN)C(F)(F)F,
CC(C)(CN)c1c(F)cccc1Cl,GLP1.pdb,CC(C)(CN)c1c(F)cccc1Cl,
CC1CCC(N)c2ccccc21,GLP1.pdb,CC1CCC(N)c2ccccc21,
CCOC(=O)c1n[nH]c2c1CCC(N)C2,GLP1.pdb,CCOC(=O)c1n[nH]c2c1CCC(N)C2,
Cc1c(CN)sc2ccc(Cl)cc12,GLP1.pdb,Cc1c(CN)sc2ccc(Cl)cc12,
CC(C)(C)CCCCN,GLP1.pdb,CC(C)(C)CCCCN,
Cn1c(=O)oc2ccc(CN)cc21,GLP1.pdb,Cn1c(=O)oc2ccc(CN)cc21,
COC(=O)C1CCCC(N)CCC1,GLP1.pdb,COC(=O)C1CCCC(N)CCC1,
NCC1CCN(Cc2ccncc2)CC1,GLP1.pdb,NCC1CCN(Cc2ccncc2)CC1,
NCC1C(F)(F)C12CCC2,GLP1.pdb,NCC1C(F)(F)C12CCC2,
Cc1nc(CN)sc1C,GLP1.pdb,Cc1nc(CN)sc1C,
NCC1CC2CCCC2C1,GLP1.pdb,NCC1CC2CCCC2C1,
Cc1cccc(CC(N)C2CC2)c1,GLP1.pdb,Cc1cccc(CC(N)C2CC2)c1,
CC(N)Cc1cccc(Br)c1,GLP1.pdb,CC(N)Cc1cccc(Br)c1,
NC1CCC(=C(F)F)CC1,GLP1.pdb,NC1CCC(=C(F)F)CC1,
NCc1ccc(-n2cnc3ccccc32)cc1,GLP1.pdb,NCc1ccc(-n2cnc3ccccc32)cc1,
COc1ccc(C(CN)N(C)C)cc1OC,GLP1.pdb,COc1ccc(C(CN)N(C)C)cc1OC,
NCC1CSc2ccccc2O1,GLP1.pdb,NCC1CSc2ccccc2O1,
CCOC1CC(CN)(N2CCOCC2)C1,GLP1.pdb,CCOC1CC(CN)(N2CCOCC2)C1,
CS(=O)(=O)C1CCC(CN)CC1,GLP1.pdb,CS(=O)(=O)C1CCC(CN)CC1,
CO[C@@H]1C[C@@H](CN)N(Cc2ccccc2)C1,GLP1.pdb,CO[C@@H]1C[C@@H](CN)N(Cc2ccccc2)C1,
NCCCc1ccnc2ccccc12,GLP1.pdb,NCCCc1ccnc2ccccc12,
Cc1c(Br)cccc1C(C)N,GLP1.pdb,Cc1c(Br)cccc1C(C)N,
NC1CCc2c(Cl)cc(Cl)cc21,GLP1.pdb,NC1CCc2c(Cl)cc(Cl)cc21,
CC1CCCCC1CN,GLP1.pdb,CC1CCCCC1CN,
NCCOCCF,GLP1.pdb,NCCOCCF,
NCc1cc(F)c(Br)cc1F,GLP1.pdb,NCc1cc(F)c(Br)cc1F,
NC1CCSc2ccccc21,GLP1.pdb,NC1CCSc2ccccc21,
NCCc1cc(O)ccc1Br,GLP1.pdb,NCCc1cc(O)ccc1Br,
N#Cc1ccc(CN)s1,GLP1.pdb,N#Cc1ccc(CN)s1,
Cn1ccnc1C1CN(C(=O)OC(C)(C)C)CCN1CCN,GLP1.pdb,Cn1ccnc1C1CN(C(=O)OC(C)(C)C)CCN1CCN,
CC1(CN)CSCCO1,GLP1.pdb,CC1(CN)CSCCO1,
CCN(CC)C(=O)CN,GLP1.pdb,CCN(CC)C(=O)CN,
N[C@@H]1CCC[C@H](C(F)(F)F)C1,GLP1.pdb,N[C@@H]1CCC[C@H](C(F)(F)F)C1,
NCc1cc([N+](=O)[O-])ccc1Cl,GLP1.pdb,NCc1cc([N+](=O)[O-])ccc1Cl,
NCc1ccnc(-c2ccccn2)n1,GLP1.pdb,NCc1ccnc(-c2ccccn2)n1,
NC1CCC2(CC1)OCCO2,GLP1.pdb,NC1CCC2(CC1)OCCO2,
CC(N)c1ccc(-c2ccc(Cl)cc2)s1,GLP1.pdb,CC(N)c1ccc(-c2ccc(Cl)cc2)s1,
CC(C)OC(C)(C)CN,GLP1.pdb,CC(C)OC(C)(C)CN,
CC(N)c1cc(F)cc(F)c1F,GLP1.pdb,CC(N)c1cc(F)cc(F)c1F,
CN1CCC(N)CC1,GLP1.pdb,CN1CCC(N)CC1,
Cc1cc(C(C)N)c(C)o1,GLP1.pdb,Cc1cc(C(C)N)c(C)o1,
CC(C)(C)OC(=O)[C@H]1CC[C@H](CN)CC1,GLP1.pdb,CC(C)(C)OC(=O)[C@H]1CC[C@H](CN)CC1,
NCC1CC2(CCC2)C1,GLP1.pdb,NCC1CC2(CCC2)C1,
NC(c1ccccc1)c1ccc(Cl)c(Cl)c1,GLP1.pdb,NC(c1ccccc1)c1ccc(Cl)c(Cl)c1,
CC(N)c1cc(Br)no1,GLP1.pdb,CC(N)c1cc(Br)no1,
Cc1ncccc1CCCN,GLP1.pdb,Cc1ncccc1CCCN,
Cc1c(CN)cnn1CC(C)C,GLP1.pdb,Cc1c(CN)cnn1CC(C)C,
NCCn1c2ccccc2c2ccccc21,GLP1.pdb,NCCn1c2ccccc2c2ccccc21,
NCc1c(F)cccc1Cl,GLP1.pdb,NCc1c(F)cccc1Cl,
NCC1(CN2CCOCC2)CCCCC1,GLP1.pdb,NCC1(CN2CCOCC2)CCCCC1,
CC(C)COc1ccccc1C(N)CC(C)C,GLP1.pdb,CC(C)COc1ccccc1C(N)CC(C)C,
CCOC(=O)c1oc(C(C)N)nc1C,GLP1.pdb,CCOC(=O)c1oc(C(C)N)nc1C,
Cc1ccc([C@@H]2OCCC[C@H]2N)cc1,GLP1.pdb,Cc1ccc([C@@H]2OCCC[C@H]2N)cc1,
CC(N)c1cc2cc(F)ccc2o1,GLP1.pdb,CC(N)c1cc2cc(F)ccc2o1,
NCCc1ccccc1OCc1ccccc1,GLP1.pdb,NCCc1ccccc1OCc1ccccc1,
CC(C)C(=O)N1CC(F)(CN)C1,GLP1.pdb,CC(C)C(=O)N1CC(F)(CN)C1,
CC(C)CCCC(C)N,GLP1.pdb,CC(C)CCCC(C)N,
NCc1ccc(N2CCSCC2)cc1,GLP1.pdb,NCc1ccc(N2CCSCC2)cc1,
NCCCC(=O)N1Cc2ccccc2C1,GLP1.pdb,NCCCC(=O)N1Cc2ccccc2C1,
NCc1ccc(Sc2ccccc2)cc1,GLP1.pdb,NCc1ccc(Sc2ccccc2)cc1,
CCc1ncc(CN)s1,GLP1.pdb,CCc1ncc(CN)s1,
NCc1noc2c1CC(F)(F)CC2,GLP1.pdb,NCc1noc2c1CC(F)(F)CC2,
CC(C)(C)OC(=O)N1CCC2(CCOCC2)C(CN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC2(CCOCC2)C(CN)C1,
COc1ccc(CN)cc1OC(F)F,GLP1.pdb,COc1ccc(CN)cc1OC(F)F,
NCCCCN1CCN(c2ccccc2)CC1,GLP1.pdb,NCCCCN1CCN(c2ccccc2)CC1,
CC1(C)NC(=O)N(Cc2ccc(CN)cc2)C1=O,GLP1.pdb,CC1(C)NC(=O)N(Cc2ccc(CN)cc2)C1=O,
COC1C(N)CC12CCC2,GLP1.pdb,COC1C(N)CC12CCC2,
CCC(N)Cc1ccc(Br)cc1,GLP1.pdb,CCC(N)Cc1ccc(Br)cc1,
CN1C(C)(CN)CCS1(=O)=O,GLP1.pdb,CN1C(C)(CN)CCS1(=O)=O,
NC1CCCOC12CCC2,GLP1.pdb,NC1CCCOC12CCC2,
CCc1cnccc1C(C)N,GLP1.pdb,CCc1cnccc1C(C)N,
NCC1(c2ccccc2F)CCCC1,GLP1.pdb,NCC1(c2ccccc2F)CCCC1,
CC(N)Cn1cnc2c(cnn2C)c1=O,GLP1.pdb,CC(N)Cn1cnc2c(cnn2C)c1=O,
CCc1ccnc(CN)c1,GLP1.pdb,CCc1ccnc(CN)c1,
CC(C)C(F)(F)CCN,GLP1.pdb,CC(C)C(F)(F)CCN,
COc1ccccc1OCCCN,GLP1.pdb,COc1ccccc1OCCCN,
CC(C)(CN)OCC(F)(F)F,GLP1.pdb,CC(C)(CN)OCC(F)(F)F,
Cc1ccc(C(F)(F)CN)c(Br)c1,GLP1.pdb,Cc1ccc(C(F)(F)CN)c(Br)c1,
NCc1ccccc1SC(F)(F)F,GLP1.pdb,NCc1ccccc1SC(F)(F)F,
NCc1csc(C2CC2)n1,GLP1.pdb,NCc1csc(C2CC2)n1,
Cn1ncc(I)c1CN,GLP1.pdb,Cn1ncc(I)c1CN,
COc1ccc(F)c(CN)c1,GLP1.pdb,COc1ccc(F)c(CN)c1,
CC(C)(CN)C1=CCOCC1,GLP1.pdb,CC(C)(CN)C1=CCOCC1,
COC(CN)CC(C)(C)C,GLP1.pdb,COC(CN)CC(C)(C)C,
CC[C@H](C)CN,GLP1.pdb,CC[C@H](C)CN,
NC1CCCN(C2CC2)C1=O,GLP1.pdb,NC1CCCN(C2CC2)C1=O,
NCc1c(F)c(F)c(F)c(F)c1F,GLP1.pdb,NCc1c(F)c(F)c(F)c(F)c1F,
NCc1cnsn1,GLP1.pdb,NCc1cnsn1,
CC(C)C(N)c1cnn(C)c1,GLP1.pdb,CC(C)C(N)c1cnn(C)c1,
CCN1CCN(c2ccc(CN)cc2F)CC1,GLP1.pdb,CCN1CCN(c2ccc(CN)cc2F)CC1,
NCC1(c2ccc(Cl)cc2)CCCCC1,GLP1.pdb,NCC1(c2ccc(Cl)cc2)CCCCC1,
NC1CC2CCC(C1)N2CC(F)(F)F,GLP1.pdb,NC1CC2CCC(C1)N2CC(F)(F)F,
Cc1cccc2c1C(N)CCC2,GLP1.pdb,Cc1cccc2c1C(N)CCC2,
CCc1csc(CN)n1,GLP1.pdb,CCc1csc(CN)n1,
NCc1ccc(CN2CCC(O)CC2)cc1,GLP1.pdb,NCc1ccc(CN2CCC(O)CC2)cc1,
NC(CCOc1ccccc1)c1ccc(Cl)cc1,GLP1.pdb,NC(CCOc1ccccc1)c1ccc(Cl)cc1,
COC1(CN)CCC(C)CC1,GLP1.pdb,COC1(CN)CCC(C)CC1,
CC(C)C(N)c1nc(-c2ccccc2)no1,GLP1.pdb,CC(C)C(N)c1nc(-c2ccccc2)no1,
CC(N)c1ccc(NC(=O)NC2CC2)cc1,GLP1.pdb,CC(N)c1ccc(NC(=O)NC2CC2)cc1,
Cc1ccccc1OCCCC(=O)Nc1ccc(CN)cc1,GLP1.pdb,Cc1ccccc1OCCCC(=O)Nc1ccc(CN)cc1,
NCc1ccc(C2CC2)c(F)c1,GLP1.pdb,NCc1ccc(C2CC2)c(F)c1,
CC1(CN)OCCc2ccccc21,GLP1.pdb,CC1(CN)OCCc2ccccc21,
CCOc1cc(C)ccc1CN,GLP1.pdb,CCOc1cc(C)ccc1CN,
NCC1CCCC(C(F)(F)F)C1,GLP1.pdb,NCC1CCCC(C(F)(F)F)C1,
NCCc1csc(-c2ccc(Cl)cc2)n1,GLP1.pdb,NCCc1csc(-c2ccc(Cl)cc2)n1,
NCC1CCC2(CCCCC2)CC1,GLP1.pdb,NCC1CCC2(CCCCC2)CC1,
NCc1cncc(Cl)c1,GLP1.pdb,NCc1cncc(Cl)c1,
NCc1sc(Cl)cc1Br,GLP1.pdb,NCc1sc(Cl)cc1Br,
NCCCc1ccco1,GLP1.pdb,NCCCc1ccco1,
NCCCCOc1ccc(F)cc1,GLP1.pdb,NCCCCOc1ccc(F)cc1,
COC(=O)CCCN,GLP1.pdb,COC(=O)CCCN,
CC(C)(CN)C(F)F,GLP1.pdb,CC(C)(CN)C(F)F,
NCCCN1CCCS1(=O)=O,GLP1.pdb,NCCCN1CCCS1(=O)=O,
Cc1ccc(C(CN)N2CCCC2)o1,GLP1.pdb,Cc1ccc(C(CN)N2CCCC2)o1,
NCC(c1ccccc1)N1CCc2sccc2C1,GLP1.pdb,NCC(c1ccccc1)N1CCc2sccc2C1,
NCc1cccc(C(=O)NCC2CCCO2)c1,GLP1.pdb,NCc1cccc(C(=O)NCC2CCCO2)c1,
NCC12CC3CC1C2C3,GLP1.pdb,NCC12CC3CC1C2C3,
CC(N)Cc1ccc(F)c(Br)c1,GLP1.pdb,CC(N)Cc1ccc(F)c(Br)c1,
Cn1nccc1[C@@H]1CCCC[C@@H]1N,GLP1.pdb,Cn1nccc1[C@@H]1CCCC[C@@H]1N,
NCC1CS(=O)(=O)c2ccccc2O1,GLP1.pdb,NCC1CS(=O)(=O)c2ccccc2O1,
Cc1c(CN)oc2ccccc12,GLP1.pdb,Cc1c(CN)oc2ccccc12,
CC(CN)SCc1ccccc1,GLP1.pdb,CC(CN)SCc1ccccc1,
NCCOCCn1ccnn1,GLP1.pdb,NCCOCCn1ccnn1,
NC1COc2cc(F)c(Br)cc21,GLP1.pdb,NC1COc2cc(F)c(Br)cc21,
NC1CC=C(c2ccc(F)cc2)CC1,GLP1.pdb,NC1CC=C(c2ccc(F)cc2)CC1,
COc1ccc2cc(C[C@@H](C)N)ccc2c1,GLP1.pdb,COc1ccc2cc(C[C@@H](C)N)ccc2c1,
CC(C)(C)OC(=O)NC1CC(CN)C12CCC2,GLP1.pdb,CC(C)(C)OC(=O)NC1CC(CN)C12CCC2,
CN1CCn2ncc(CN)c2C1=O,GLP1.pdb,CN1CCn2ncc(CN)c2C1=O,
N[C@@H]1CCC[C@H]1OCc1ccccc1,GLP1.pdb,N[C@@H]1CCC[C@H]1OCc1ccccc1,
CC(N)c1cc[nH]n1,GLP1.pdb,CC(N)c1cc[nH]n1,
NCCCCCN1CCCCC1,GLP1.pdb,NCCCCCN1CCCCC1,
CC1(C)CC(CN)CO1,GLP1.pdb,CC1(C)CC(CN)CO1,
COc1ccc2c(c1)CCC2N,GLP1.pdb,COc1ccc2c(c1)CCC2N,
CCc1noc(CCN)n1,GLP1.pdb,CCc1noc(CCN)n1,
COC(=O)[C@]1(C)CC[C@H](N)C1(C)C,GLP1.pdb,COC(=O)[C@]1(C)CC[C@H](N)C1(C)C,
CC(C)(C)OC(=O)NC(CN)c1cc(F)cc(Cl)c1,GLP1.pdb,CC(C)(C)OC(=O)NC(CN)c1cc(F)cc(Cl)c1,
NC1CCCCCC1c1ccccc1C(F)(F)F,GLP1.pdb,NC1CCCCCC1c1ccccc1C(F)(F)F,
CO[C@@H]1Cc2ccccc2[C@H]1N,GLP1.pdb,CO[C@@H]1Cc2ccccc2[C@H]1N,
CN(C)Cc1ccc(CN)cc1,GLP1.pdb,CN(C)Cc1ccc(CN)cc1,
CC(NC(=O)CC(N)c1ccccc1)c1ccncc1,GLP1.pdb,CC(NC(=O)CC(N)c1ccccc1)c1ccncc1,
Cc1nccn1-c1ncccc1CN,GLP1.pdb,Cc1nccn1-c1ncccc1CN,
CC(N)c1ccccc1-c1ccccc1,GLP1.pdb,CC(N)c1ccccc1-c1ccccc1,
CC1CC(N)CC(C)O1,GLP1.pdb,CC1CC(N)CC(C)O1,
NC(c1ccncc1)C1CCC1,GLP1.pdb,NC(c1ccncc1)C1CCC1,
NCCc1cc(C2CC2)on1,GLP1.pdb,NCCc1cc(C2CC2)on1,
NC1CCCc2c(Cl)ccc(Cl)c21,GLP1.pdb,NC1CCCc2c(Cl)ccc(Cl)c21,
CCOC(=O)C(F)(CN)C(=O)OCC,GLP1.pdb,CCOC(=O)C(F)(CN)C(=O)OCC,
NCc1nc(-c2ccc(C(F)(F)F)cc2)cs1,GLP1.pdb,NCc1nc(-c2ccc(C(F)(F)F)cc2)cs1,
CS(=O)(=O)NC1CCC(N)CC1,GLP1.pdb,CS(=O)(=O)NC1CCC(N)CC1,
CC(C)(C)c1cc(CCN)no1,GLP1.pdb,CC(C)(C)c1cc(CCN)no1,
Cc1ocnc1CN,GLP1.pdb,Cc1ocnc1CN,
NCC(F)(F)c1cccnc1,GLP1.pdb,NCC(F)(F)c1cccnc1,
NCCC=Cc1ccc(Br)cc1,GLP1.pdb,NCCC=Cc1ccc(Br)cc1,
CS(=O)(=O)c1ccccc1CCN,GLP1.pdb,CS(=O)(=O)c1ccccc1CCN,
NC(Cc1ccccc1)c1ccccn1,GLP1.pdb,NC(Cc1ccccc1)c1ccccn1,
CN(C)c1ccc(CCCN)cc1,GLP1.pdb,CN(C)c1ccc(CCCN)cc1,
COc1ccc(CN)cc1OC1CCCC1,GLP1.pdb,COc1ccc(CN)cc1OC1CCCC1,
NC1CCN(CC(=O)N2CCCC2)CC1,GLP1.pdb,NC1CCN(CC(=O)N2CCCC2)CC1,
CC(C)C(CN)NC(=O)OC(C)(C)C,GLP1.pdb,CC(C)C(CN)NC(=O)OC(C)(C)C,
NCc1ncccc1C(F)(F)F,GLP1.pdb,NCc1ncccc1C(F)(F)F,
Cc1cnc(C(O)(CCN)C(F)(F)F)o1,GLP1.pdb,Cc1cnc(C(O)(CCN)C(F)(F)F)o1,
NCCc1ccc2c(c1OCc1ccccc1)OCO2,GLP1.pdb,NCCc1ccc2c(c1OCc1ccccc1)OCO2,
CC1CC(N)CCC1(C)C,GLP1.pdb,CC1CC(N)CCC1(C)C,
CN(C)C(=O)CCCN,GLP1.pdb,CN(C)C(=O)CCCN,
NCCc1cc(F)ccc1Cl,GLP1.pdb,NCCc1cc(F)ccc1Cl,
CC(C)(c1ccc(CN)cc1)C(F)(F)F,GLP1.pdb,CC(C)(c1ccc(CN)cc1)C(F)(F)F,
Cn1nc(CN)c(Br)c1Cl,GLP1.pdb,Cn1nc(CN)c(Br)c1Cl,
NC1CCC(C(=O)N2CCSCC2)CC1,GLP1.pdb,NC1CCC(C(=O)N2CCSCC2)CC1,
CC(C)c1nn(-c2ccccc2)cc1CN,GLP1.pdb,CC(C)c1nn(-c2ccccc2)cc1CN,
CC(CN)N(C)c1ccccc1,GLP1.pdb,CC(CN)N(C)c1ccccc1,
NC1COCCNC1=O,GLP1.pdb,NC1COCCNC1=O,
CC1C(N)CCCN1C,GLP1.pdb,CC1C(N)CCCN1C,
NCCc1c(Cl)cncc1Cl,GLP1.pdb,NCCc1c(Cl)cncc1Cl,
CO[C@@H]1OCCC[C@@H]1N,GLP1.pdb,CO[C@@H]1OCCC[C@@H]1N,
CC(C)(CN)N1CCOCC1,GLP1.pdb,CC(C)(CN)N1CCOCC1,
CC(N)c1c(F)cccc1Br,GLP1.pdb,CC(N)c1c(F)cccc1Br,
CSC1CCC(N)C1,GLP1.pdb,CSC1CCC(N)C1,
CC(N)COc1ccc(F)cc1,GLP1.pdb,CC(N)COc1ccc(F)cc1,
NCCn1c(=O)oc2ccccc21,GLP1.pdb,NCCn1c(=O)oc2ccccc21,
Cc1cc(C)cc(C(C)N)c1,GLP1.pdb,Cc1cc(C)cc(C(C)N)c1,
Cc1ccc(C(C)(C)CN)nc1,GLP1.pdb,Cc1ccc(C(C)(C)CN)nc1,
CN(CCCC(=O)N1CCC(N)CC1)C(=O)OC(C)(C)C,GLP1.pdb,CN(CCCC(=O)N1CCC(N)CC1)C(=O)OC(C)(C)C,
NC1CCC12CCCCC2,GLP1.pdb,NC1CCC12CCCCC2,
CC(C)(C)OC(=O)NCC1(N)CC1,GLP1.pdb,CC(C)(C)OC(=O)NCC1(N)CC1,
NCC1CC2(CCCCC2)C1,GLP1.pdb,NCC1CC2(CCCCC2)C1,
CC(C)C(N)c1ccccc1F,GLP1.pdb,CC(C)C(N)c1ccccc1F,
COc1cccc(N2CCC(N)CC2)c1,GLP1.pdb,COc1cccc(N2CCC(N)CC2)c1,
NCC(F)(F)c1ccc(F)cc1,GLP1.pdb,NCC(F)(F)c1ccc(F)cc1,
CN(C)C(=O)CCCCCN,GLP1.pdb,CN(C)C(=O)CCCCCN,
N#Cc1cccc(CN2CCC(N)CC2)c1,GLP1.pdb,N#Cc1cccc(CN2CCC(N)CC2)c1,
CC1(C)CC(=O)OC1CN,GLP1.pdb,CC1(C)CC(=O)OC1CN,
NCc1ccc(O)cc1Cl,GLP1.pdb,NCc1ccc(O)cc1Cl,
CC(C)(C)OC(=O)N1CC(CN)OCC12CCC2,GLP1.pdb,CC(C)(C)OC(=O)N1CC(CN)OCC12CCC2,
CC(N)c1ccc(C(C)(F)F)cc1,GLP1.pdb,CC(N)c1ccc(C(C)(F)F)cc1,
NCC(=O)N1CCCc2ccccc21,GLP1.pdb,NCC(=O)N1CCCc2ccccc21,
NC1CCN(CC2CCOC2)CC1,GLP1.pdb,NC1CCN(CC2CCOC2)CC1,
CCCOc1ncccc1CN,GLP1.pdb,CCCOc1ncccc1CN,
NC1CCOC2(CCSC2)C1,GLP1.pdb,NC1CCOC2(CCSC2)C1,
NCc1csc(C(F)(F)F)c1,GLP1.pdb,NCc1csc(C(F)(F)F)c1,
NCC1CCC2(CCCOC2)O1,GLP1.pdb,NCC1CCC2(CCCOC2)O1,
CP(C)(=O)CCCN,GLP1.pdb,CP(C)(=O)CCCN,
CC(N)c1ccc(NC(=O)c2ccc(F)cc2)cc1,GLP1.pdb,CC(N)c1ccc(NC(=O)c2ccc(F)cc2)cc1,
C[C@@H](CCN)NC(=O)OC(C)(C)C,GLP1.pdb,C[C@@H](CCN)NC(=O)OC(C)(C)C,
NCC1(Cc2ccccc2)CC1,GLP1.pdb,NCC1(Cc2ccccc2)CC1,
CCC12CN(C(=O)OC(C)(C)C)C(CN)(C1)C2,GLP1.pdb,CCC12CN(C(=O)OC(C)(C)C)C(CN)(C1)C2,
NC1CCc2nnnn2CC1,GLP1.pdb,NC1CCc2nnnn2CC1,
COCCN1CCC(N)C1,GLP1.pdb,COCCN1CCC(N)C1,
Cc1cc(C)c(CN)s1,GLP1.pdb,Cc1cc(C)c(CN)s1,
CC(C)(CN)c1ccc(Br)cn1,GLP1.pdb,CC(C)(CN)c1ccc(Br)cn1,
N[C@H](c1cccc(C(F)(F)F)c1)C1CC1,GLP1.pdb,N[C@H](c1cccc(C(F)(F)F)c1)C1CC1,
CC1CC(N)c2ccccc21,GLP1.pdb,CC1CC(N)c2ccccc21,
Cc1nn(CCN)c(C)c1I,GLP1.pdb,Cc1nn(CCN)c(C)c1I,
COc1ccc([C@H](C)N)cc1Br,GLP1.pdb,COc1ccc([C@H](C)N)cc1Br,
CC(C)(C)OC(=O)NCC(N)C1CC1,GLP1.pdb,CC(C)(C)OC(=O)NCC(N)C1CC1,
NCC(=O)N1CCCCC1,GLP1.pdb,NCC(=O)N1CCCCC1,
COc1ccc(CCN)cc1C,GLP1.pdb,COc1ccc(CCN)cc1C,
CC(C)(C)OC(=O)N1CCOCC1CCN,GLP1.pdb,CC(C)(C)OC(=O)N1CCOCC1CCN,
CC(N)Cc1c[nH]c2ccc(F)cc12,GLP1.pdb,CC(N)Cc1c[nH]c2ccc(F)cc12,
COc1ccccc1-c1ccc(C(C)N)cc1,GLP1.pdb,COc1ccccc1-c1ccc(C(C)N)cc1,
