complex_name,protein_path,ligand_description,protein_sequence
Cc1cc(C(=O)CCl)c(C)n1-c1cc(Cl)cc(Cl)c1,GLP1.pdb,Cc1cc(C(=O)CCl)c(C)n1-c1cc(Cl)cc(Cl)c1,
Cc1c(NC(=O)C(C)SCC(=O)O)c(=O)n(-c2ccccc2)n1C,GLP1.pdb,Cc1c(NC(=O)C(C)SCC(=O)O)c(=O)n(-c2ccccc2)n1C,
Cc1cc(C(=O)CCl)c(C)n1-c1ccc(OC(F)(F)F)cc1,GLP1.pdb,Cc1cc(C(=O)CCl)c(C)n1-c1ccc(OC(F)(F)F)cc1,
Cc1cc(C(=O)CCl)c(C)n1-c1cccc(Br)c1,GLP1.pdb,Cc1cc(C(=O)CCl)c(C)n1-c1cccc(Br)c1,
Cc1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1F,GLP1.pdb,Cc1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1F,
CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(C(=O)O)cc2)cc1,GLP1.pdb,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(C(=O)O)cc2)cc1,
CCOC(=O)c1sc(-c2ccc(Cl)cc2)cc1NC(=O)CCl,GLP1.pdb,CCOC(=O)c1sc(-c2ccc(Cl)cc2)cc1NC(=O)CCl,
CC(=O)c1ccc(S(=O)(=O)NC(C)C(=O)O)cc1,GLP1.pdb,CC(=O)c1ccc(S(=O)(=O)NC(C)C(=O)O)cc1,
NC(=O)NC(=O)C(Cl)c1ccccc1,GLP1.pdb,NC(=O)NC(=O)C(Cl)c1ccccc1,
CC(=O)c1cc2c(cc1NC(=O)CCl)OCO2,GLP1.pdb,CC(=O)c1cc2c(cc1NC(=O)CCl)OCO2,
COc1ccc(CC(=O)NN)cc1,GLP1.pdb,COc1ccc(CC(=O)NN)cc1,
COc1ccc(Cc2nnc(S)o2)cc1,GLP1.pdb,COc1ccc(Cc2nnc(S)o2)cc1,
O=C(CCl)NCCOc1ccccc1,GLP1.pdb,O=C(CCl)NCCOc1ccccc1,
C=CCn1c(S)nc2ccccc21,GLP1.pdb,C=CCn1c(S)nc2ccccc21,
Cc1csc(NC(=O)CCl)n1,GLP1.pdb,Cc1csc(NC(=O)CCl)n1,
CN(C)C(C)(C)CN,GLP1.pdb,CN(C)C(C)(C)CN,
CC(C)(CN)N1CCCCC1,GLP1.pdb,CC(C)(CN)N1CCCCC1,
ClCc1csc(-c2ccc(Br)cc2)n1,GLP1.pdb,ClCc1csc(-c2ccc(Br)cc2)n1,
COc1ccc(-c2nc(CCl)cs2)cc1,GLP1.pdb,COc1ccc(-c2nc(CCl)cs2)cc1,
CC(C)c1ccc(-c2nc(CCl)cs2)cc1,GLP1.pdb,CC(C)c1ccc(-c2nc(CCl)cs2)cc1,
COc1cccc(-c2nc(CCl)cs2)c1OC,GLP1.pdb,COc1cccc(-c2nc(CCl)cs2)c1OC,
Cc1c(C)c(C)c(S(=O)(=O)Cl)c(C)c1C,GLP1.pdb,Cc1c(C)c(C)c(S(=O)(=O)Cl)c(C)c1C,
Nc1cccc(-n2cnnn2)c1,GLP1.pdb,Nc1cccc(-n2cnnn2)c1,
Cc1ccc(-c2nn(-c3ccccc3Cl)cc2C(=O)O)cc1,GLP1.pdb,Cc1ccc(-c2nn(-c3ccccc3Cl)cc2C(=O)O)cc1,
ClCc1nc(-c2ccccc2)no1,GLP1.pdb,ClCc1nc(-c2ccccc2)no1,
Cc1cccc(-c2nn(-c3ccc(F)cc3)cc2C(=O)O)c1,GLP1.pdb,Cc1cccc(-c2nn(-c3ccc(F)cc3)cc2C(=O)O)c1,
N#CC(=Cc1cn(CCC(N)=O)nc1-c1cccc(Br)c1)C(=O)O,GLP1.pdb,N#CC(=Cc1cn(CCC(N)=O)nc1-c1cccc(Br)c1)C(=O)O,
O=C(O)CSc1nnc(-c2ccco2)o1,GLP1.pdb,O=C(O)CSc1nnc(-c2ccco2)o1,
NC(=O)NC(CO)C(=O)O,GLP1.pdb,NC(=O)NC(CO)C(=O)O,
O=C(O)CSc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1[N+](=O)[O-],GLP1.pdb,O=C(O)CSc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1[N+](=O)[O-],
CCc1cc(C(=O)O)sc1C,GLP1.pdb,CCc1cc(C(=O)O)sc1C,
Cc1ccc(-c2csc(N)n2)c(C)c1,GLP1.pdb,Cc1ccc(-c2csc(N)n2)c(C)c1,
CC(C)c1ccc(-c2cc(NC(=O)CCl)n(-c3ccccc3)n2)cc1,GLP1.pdb,CC(C)c1ccc(-c2cc(NC(=O)CCl)n(-c3ccccc3)n2)cc1,
O=C(O)c1cc(Cl)cc(Cl)c1OC(F)F,GLP1.pdb,O=C(O)c1cc(Cl)cc(Cl)c1OC(F)F,
O=C(CBr)c1cc2ccccc2oc1=O,GLP1.pdb,O=C(CBr)c1cc2ccccc2oc1=O,
Fc1c(F)c(F)c(CBr)c(F)c1F,GLP1.pdb,Fc1c(F)c(F)c(CBr)c(F)c1F,
O=S(=O)(Cl)CCCCl,GLP1.pdb,O=S(=O)(Cl)CCCCl,
CNCCCN,GLP1.pdb,CNCCCN,
OC1CCNCC1,GLP1.pdb,OC1CCNCC1,
Oc1ccccc1Br,GLP1.pdb,Oc1ccccc1Br,
O=[N+]([O-])c1ccc(S(=O)(=O)Cl)c([N+](=O)[O-])c1,GLP1.pdb,O=[N+]([O-])c1ccc(S(=O)(=O)Cl)c([N+](=O)[O-])c1,
CC(C)c1ccc(O)cc1,GLP1.pdb,CC(C)c1ccc(O)cc1,
FC(F)(F)c1cccc(I)c1,GLP1.pdb,FC(F)(F)c1cccc(I)c1,
Sc1c(Cl)cccc1Cl,GLP1.pdb,Sc1c(Cl)cccc1Cl,
Cc1cccc(N)c1N,GLP1.pdb,Cc1cccc(N)c1N,
CC(C)CCC(=O)O,GLP1.pdb,CC(C)CCC(=O)O,
CC(C)=CCCl,GLP1.pdb,CC(C)=CCCl,
C=CCc1ccccc1O,GLP1.pdb,C=CCc1ccccc1O,
FC(F)(F)c1cccc(Br)c1,GLP1.pdb,FC(F)(F)c1cccc(Br)c1,
Cc1ccccc1CCl,GLP1.pdb,Cc1ccccc1CCl,
Cc1cccc(CCl)c1,GLP1.pdb,Cc1cccc(CCl)c1,
Oc1cc(Cl)cc(Cl)c1,GLP1.pdb,Oc1cc(Cl)cc(Cl)c1,
C=C(Cl)CCl,GLP1.pdb,C=C(Cl)CCl,
O=C(O)CCS,GLP1.pdb,O=C(O)CCS,
Cc1cc(C)cc(CBr)c1,GLP1.pdb,Cc1cc(C)cc(CBr)c1,
CC(C)OC(=O)c1ccc(N)cc1,GLP1.pdb,CC(C)OC(=O)c1ccc(N)cc1,
NC(=O)c1cc(C(=O)CBr)ccc1O,GLP1.pdb,NC(=O)c1cc(C(=O)CBr)ccc1O,
NC(=O)CCC(NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1)C(=O)O,GLP1.pdb,NC(=O)CCC(NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1)C(=O)O,
CS(=O)(=O)c1cc(C(=O)O)ccc1Cl,GLP1.pdb,CS(=O)(=O)c1cc(C(=O)O)ccc1Cl,
Cc1ccc(S(C)(=O)=O)cc1C(=O)O,GLP1.pdb,Cc1ccc(S(C)(=O)=O)cc1C(=O)O,
Cc1ccc(S(=O)(=O)NC(CCC(N)=O)C(=O)O)cc1C,GLP1.pdb,Cc1ccc(S(=O)(=O)NC(CCC(N)=O)C(=O)O)cc1C,
Cc1cc(Br)ccc1NC(=O)CNC(=O)CCl,GLP1.pdb,Cc1cc(Br)ccc1NC(=O)CNC(=O)CCl,
Nc1cc(-c2ccc(F)cc2)no1,GLP1.pdb,Nc1cc(-c2ccc(F)cc2)no1,
CC(=O)N(c1ccccc1)c1nc(CCl)cs1,GLP1.pdb,CC(=O)N(c1ccccc1)c1nc(CCl)cs1,
Cc1ccccc1-n1cnnc1S,GLP1.pdb,Cc1ccccc1-n1cnnc1S,
Nc1nc(CN2CCCC2)cs1,GLP1.pdb,Nc1nc(CN2CCCC2)cs1,
COc1ccc(-c2nc(CC(=O)O)cs2)cc1OC,GLP1.pdb,COc1ccc(-c2nc(CC(=O)O)cs2)cc1OC,
O=C([O-])Cc1csc(-c2cccc(Oc3ccccc3)c2)n1,GLP1.pdb,O=C([O-])Cc1csc(-c2cccc(Oc3ccccc3)c2)n1,
COc1ccc(C(N)=S)cc1OC,GLP1.pdb,COc1ccc(C(N)=S)cc1OC,
CCN(C(C)=O)c1nc(CCl)cs1,GLP1.pdb,CCN(C(C)=O)c1nc(CCl)cs1,
Cc1ccccc1-n1c(C)nnc1S,GLP1.pdb,Cc1ccccc1-n1c(C)nnc1S,
COc1ccc(-c2nc(CCl)cs2)cc1OC,GLP1.pdb,COc1ccc(-c2nc(CCl)cs2)cc1OC,
CC(=O)N(c1cccc(C)c1)c1nc(CCl)cs1,GLP1.pdb,CC(=O)N(c1cccc(C)c1)c1nc(CCl)cs1,
COc1cc(O)cc(OC)c1,GLP1.pdb,COc1cc(O)cc(OC)c1,
CC(O)c1ccc(F)cc1,GLP1.pdb,CC(O)c1ccc(F)cc1,
Oc1ccc(C(F)(F)F)cc1,GLP1.pdb,Oc1ccc(C(F)(F)F)cc1,
CC(C)c1ccc(CO)cc1,GLP1.pdb,CC(C)c1ccc(CO)cc1,
Oc1c(F)c(F)cc(F)c1F,GLP1.pdb,Oc1c(F)c(F)cc(F)c1F,
CCOC(=O)C(=O)CCc1ccccc1,GLP1.pdb,CCOC(=O)C(=O)CCc1ccccc1,
CCC(C)(C)c1ccc(OCC(=O)O)c(C(C)(C)CC)c1,GLP1.pdb,CCC(C)(C)c1ccc(OCC(=O)O)c(C(C)(C)CC)c1,
O=C(O)CCc1ccccc1O,GLP1.pdb,O=C(O)CCc1ccccc1O,
CNOC,GLP1.pdb,CNOC,
CCCC(=O)CC(=O)OCC,GLP1.pdb,CCCC(=O)CC(=O)OCC,
C=CCc1ccc(O)c(OC)c1,GLP1.pdb,C=CCc1ccc(O)c(OC)c1,
O=c1ccc([N+](=O)[O-])c[nH]1,GLP1.pdb,O=c1ccc([N+](=O)[O-])c[nH]1,
c1ccc(NC2CCCCC2)cc1,GLP1.pdb,c1ccc(NC2CCCCC2)cc1,
COc1c(C)cc(Br)cc1C,GLP1.pdb,COc1c(C)cc(Br)cc1C,
Cc1ccc2c(c1)CCCN2,GLP1.pdb,Cc1ccc2c(c1)CCCN2,
COc1ccc(S(N)(=O)=O)cc1C(=O)O,GLP1.pdb,COc1ccc(S(N)(=O)=O)cc1C(=O)O,
Oc1ccc(-c2ccc(I)cc2)cc1,GLP1.pdb,Oc1ccc(-c2ccc(I)cc2)cc1,
Nc1cccc(-c2nnn[nH]2)c1,GLP1.pdb,Nc1cccc(-c2nnn[nH]2)c1,
CC(Cl)c1ccc(F)cc1,GLP1.pdb,CC(Cl)c1ccc(F)cc1,
Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1,GLP1.pdb,Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1,
O=C(O)C1CC1(Cl)Cl,GLP1.pdb,O=C(O)C1CC1(Cl)Cl,
Nc1ccc2ccccc2n1,GLP1.pdb,Nc1ccc2ccccc2n1,
O=C1Nc2cc3c(cc2C1=O)OCCO3,GLP1.pdb,O=C1Nc2cc3c(cc2C1=O)OCCO3,
O=C(O)CSc1nn(-c2ccccc2)c(=S)s1,GLP1.pdb,O=C(O)CSc1nn(-c2ccccc2)c(=S)s1,
N#CCCC(=O)c1ccco1,GLP1.pdb,N#CCCC(=O)c1ccco1,
O=C(CCl)Nc1ccc2c(c1)OCCCO2,GLP1.pdb,O=C(CCl)Nc1ccc2c(c1)OCCCO2,
CCCOc1ccc(C#N)cc1OC,GLP1.pdb,CCCOc1ccc(C#N)cc1OC,
COc1cc(C=O)ccc1OCc1ccc([N+](=O)[O-])cc1,GLP1.pdb,COc1cc(C=O)ccc1OCc1ccc([N+](=O)[O-])cc1,
CCOc1cc2c(cc1C=O)OC(C)C2,GLP1.pdb,CCOc1cc2c(cc1C=O)OC(C)C2,
Cc1ccc2sc(C)nc2c1,GLP1.pdb,Cc1ccc2sc(C)nc2c1,
O=C(O)c1ccc2ccccc2c1O,GLP1.pdb,O=C(O)c1ccc2ccccc2c1O,
OCc1ccc(-c2ccccc2)cc1,GLP1.pdb,OCc1ccc(-c2ccccc2)cc1,
CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,GLP1.pdb,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,
O=C(O)c1ccccc1N=Nc1ccc(O)cc1,GLP1.pdb,O=C(O)c1ccccc1N=Nc1ccc(O)cc1,
N#CCNCC#N,GLP1.pdb,N#CCNCC#N,
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)cc1Cl,GLP1.pdb,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)cc1Cl,
N#CC(CCBr)(c1ccccc1)c1ccccc1,GLP1.pdb,N#CC(CCBr)(c1ccccc1)c1ccccc1,
CC1CCC(C(C)C)C(=O)C1,GLP1.pdb,CC1CCC(C(C)C)C(=O)C1,
CCCC(=O)Nc1ccc(O)c(C(C)=O)c1,GLP1.pdb,CCCC(=O)Nc1ccc(O)c(C(C)=O)c1,
OCC(O)CCl,GLP1.pdb,OCC(O)CCl,
CC(C)CC(C)O,GLP1.pdb,CC(C)CC(C)O,
Fc1ccc(OCCCCl)cc1,GLP1.pdb,Fc1ccc(OCCCCl)cc1,
Nc1cc(Cl)ccc1F,GLP1.pdb,Nc1cc(Cl)ccc1F,
CC(N)c1ccc2ccccc2c1,GLP1.pdb,CC(N)c1ccc2ccccc2c1,
CC(N)c1ccc(Cl)c(Cl)c1,GLP1.pdb,CC(N)c1ccc(Cl)c(Cl)c1,
CC(NC(=O)CCl)c1ccc(Br)cc1,GLP1.pdb,CC(NC(=O)CCl)c1ccc(Br)cc1,
CC(NC(=O)CCl)c1ccc(Cl)c(Cl)c1,GLP1.pdb,CC(NC(=O)CCl)c1ccc(Cl)c(Cl)c1,
CNc1ccc([N+](=O)[O-])cc1C(=O)O,GLP1.pdb,CNc1ccc([N+](=O)[O-])cc1C(=O)O,
Cc1cc(C)c(NC(=O)CNC(=O)CCl)c(C)c1,GLP1.pdb,Cc1cc(C)c(NC(=O)CNC(=O)CCl)c(C)c1,
CC(=O)c1cccc(S(=O)(=O)N2CCC(C(=O)O)CC2)c1,GLP1.pdb,CC(=O)c1cccc(S(=O)(=O)N2CCC(C(=O)O)CC2)c1,
CC(=O)c1cccc(S(=O)(=O)NCC(=O)O)c1,GLP1.pdb,CC(=O)c1cccc(S(=O)(=O)NCC(=O)O)c1,
O=C(O)c1cc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)ccc1Cl,GLP1.pdb,O=C(O)c1cc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)ccc1Cl,
CC1(C(=O)O)Cc2ccccc2C(=O)O1,GLP1.pdb,CC1(C(=O)O)Cc2ccccc2C(=O)O1,
CC(Cl)c1ccccc1,GLP1.pdb,CC(Cl)c1ccccc1,
Cc1ccc(-c2nnc(S)n2-c2ccc(C)cc2)cc1,GLP1.pdb,Cc1ccc(-c2nnc(S)n2-c2ccc(C)cc2)cc1,
Cc1ccc(-c2nnc(S)n2-c2ccc(Cl)cc2)cc1,GLP1.pdb,Cc1ccc(-c2nnc(S)n2-c2ccc(Cl)cc2)cc1,
CCOc1ccc(-n2c(S)nnc2-c2ccc(Cl)cc2)cc1,GLP1.pdb,CCOc1ccc(-n2c(S)nnc2-c2ccc(Cl)cc2)cc1,
Cc1ccccc1-c1nnc(S)n1Cc1ccco1,GLP1.pdb,Cc1ccccc1-c1nnc(S)n1Cc1ccco1,
Cc1ccc(-c2nnc(S)n2C)cc1,GLP1.pdb,Cc1ccc(-c2nnc(S)n2C)cc1,
Cc1ccc(C)c(C(C)(C)CC(=O)O)c1,GLP1.pdb,Cc1ccc(C)c(C(C)(C)CC(=O)O)c1,
CC(=O)c1cccc(-n2c(C)cc(C=O)c2C)c1,GLP1.pdb,CC(=O)c1cccc(-n2c(C)cc(C=O)c2C)c1,
CCOc1ccc(S(=O)(=O)N2CCC(C(=O)O)CC2)cc1,GLP1.pdb,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)O)CC2)cc1,
O=C(O)C1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,GLP1.pdb,O=C(O)C1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,
NC(=O)CCC(NS(=O)(=O)c1ccccc1C(F)(F)F)C(=O)O,GLP1.pdb,NC(=O)CCC(NS(=O)(=O)c1ccccc1C(F)(F)F)C(=O)O,
CC1CCC(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1,GLP1.pdb,CC1CCC(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1,
CSc1cccc(N2CC(C(=O)O)CC2=O)c1,GLP1.pdb,CSc1cccc(N2CC(C(=O)O)CC2=O)c1,
COCCCn1c(=O)c2ccccc2n2c(S)nnc12,GLP1.pdb,COCCCn1c(=O)c2ccccc2n2c(S)nnc12,
CCCCCn1c(=O)c2ccccc2n2c(S)nnc12,GLP1.pdb,CCCCCn1c(=O)c2ccccc2n2c(S)nnc12,
COc1cc(C=C2SC(=O)NC2=O)ccc1OC(F)F,GLP1.pdb,COc1cc(C=C2SC(=O)NC2=O)ccc1OC(F)F,
O=C1OC(C(=O)O)Cc2ccccc21,GLP1.pdb,O=C1OC(C(=O)O)Cc2ccccc21,
CSCc1ccc(C(=O)O)o1,GLP1.pdb,CSCc1ccc(C(=O)O)o1,
Cc1cc(C)c(C#N)c(S)n1,GLP1.pdb,Cc1cc(C)c(C#N)c(S)n1,
O=C(CCl)Nc1nncs1,GLP1.pdb,O=C(CCl)Nc1nncs1,
Cc1ccc(-n2nc(C)c(NC(=O)CCl)c2C)cc1,GLP1.pdb,Cc1ccc(-n2nc(C)c(NC(=O)CCl)c2C)cc1,
O=C(O)CCC(=O)c1ccc2c(c1)OCCCO2,GLP1.pdb,O=C(O)CCC(=O)c1ccc2c(c1)OCCCO2,
NNC(=O)c1ccc(COc2ccccc2)o1,GLP1.pdb,NNC(=O)c1ccc(COc2ccccc2)o1,
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CCl)c1,GLP1.pdb,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CCl)c1,
COc1cccc(Nc2nnc(S)s2)c1,GLP1.pdb,COc1cccc(Nc2nnc(S)s2)c1,
COc1ccc(NC(=O)CCCl)cc1S(=O)(=O)N1CCCCC1,GLP1.pdb,COc1ccc(NC(=O)CCCl)cc1S(=O)(=O)N1CCCCC1,
O=C(O)CN1CCCC1=O,GLP1.pdb,O=C(O)CN1CCCC1=O,
CCCCSc1nnc(S)s1,GLP1.pdb,CCCCSc1nnc(S)s1,
COc1cccc(CNC23CC4CC(CC(C4)C2)C3)c1,GLP1.pdb,COc1cccc(CNC23CC4CC(CC(C4)C2)C3)c1,
O=S(=O)(Cl)c1ccc2c(c1)OCCCO2,GLP1.pdb,O=S(=O)(Cl)c1ccc2c(c1)OCCCO2,
CC(SCC(=O)Nc1ccc(F)cc1)C(=O)O,GLP1.pdb,CC(SCC(=O)Nc1ccc(F)cc1)C(=O)O,
CC(C)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,GLP1.pdb,CC(C)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,
Cc1cc(C)c(C)c(S)c1C,GLP1.pdb,Cc1cc(C)c(C)c(S)c1C,
Cc1ccc(S(=O)(=O)Cl)cc1[N+](=O)[O-],GLP1.pdb,Cc1ccc(S(=O)(=O)Cl)cc1[N+](=O)[O-],
COc1cc(C=O)cc(Cl)c1OC(C)C,GLP1.pdb,COc1cc(C=O)cc(Cl)c1OC(C)C,
O=C(O)c1ccc(COc2ccccc2)o1,GLP1.pdb,O=C(O)c1ccc(COc2ccccc2)o1,
CCCCOc1c(Cl)cc(C(=O)O)cc1OC,GLP1.pdb,CCCCOc1c(Cl)cc(C(=O)O)cc1OC,
NC(=O)NC1CC1,GLP1.pdb,NC(=O)NC1CC1,
Cc1cc(NC(=O)C(C)SCC(=O)O)no1,GLP1.pdb,Cc1cc(NC(=O)C(C)SCC(=O)O)no1,
Cc1ccc(NC(=O)CSC(C)C(=O)O)cc1,GLP1.pdb,Cc1ccc(NC(=O)CSC(C)C(=O)O)cc1,
Cc1c(NC(=O)CSCC(=O)O)c(=O)n(-c2ccccc2)n1C,GLP1.pdb,Cc1c(NC(=O)CSCC(=O)O)c(=O)n(-c2ccccc2)n1C,
CC(C)N(C)S(=O)(=O)c1ccc(N)cc1,GLP1.pdb,CC(C)N(C)S(=O)(=O)c1ccc(N)cc1,
Cn1c(CCC(=O)O)nc2cc(S(=O)(=O)N3CCOCC3)ccc21,GLP1.pdb,Cn1c(CCC(=O)O)nc2cc(S(=O)(=O)N3CCOCC3)ccc21,
CS(=O)(=O)Nc1ccccc1C(=O)O,GLP1.pdb,CS(=O)(=O)Nc1ccccc1C(=O)O,
O=C1CCC2(C(=O)O)Sc3ccccc3N12,GLP1.pdb,O=C1CCC2(C(=O)O)Sc3ccccc3N12,
CC(=O)N(c1ccc(Cl)c(Cl)c1)c1nc(CCl)cs1,GLP1.pdb,CC(=O)N(c1ccc(Cl)c(Cl)c1)c1nc(CCl)cs1,
CC(=O)N(c1cccc(C(F)(F)F)c1)c1nc(CCl)cs1,GLP1.pdb,CC(=O)N(c1cccc(C(F)(F)F)c1)c1nc(CCl)cs1,
CC(=O)N(c1cccc(C(F)(F)F)c1)c1nc(C=O)cs1,GLP1.pdb,CC(=O)N(c1cccc(C(F)(F)F)c1)c1nc(C=O)cs1,
NNC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12,GLP1.pdb,NNC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12,
CNC(C)(C)C#N,GLP1.pdb,CNC(C)(C)C#N,
Fc1ccc(-c2cc3ncnc(S)c3s2)cc1,GLP1.pdb,Fc1ccc(-c2cc3ncnc(S)c3s2)cc1,
COc1cccc(NCC(=O)NN)c1,GLP1.pdb,COc1cccc(NCC(=O)NN)c1,
COc1cccc(NCc2nnc3n2CCCCC3)c1,GLP1.pdb,COc1cccc(NCc2nnc3n2CCCCC3)c1,
Cc1ccccc1C(C)N,GLP1.pdb,Cc1ccccc1C(C)N,
CC(C)c1ccc(C(C)N)cc1,GLP1.pdb,CC(C)c1ccc(C(C)N)cc1,
CC(N)c1ccccc1Br,GLP1.pdb,CC(N)c1ccccc1Br,
O=C(O)C1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,GLP1.pdb,O=C(O)C1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,
CC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1,GLP1.pdb,CC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1,
COC(=O)c1ccc2c(=O)n(-c3ccccc3)c(S)nc2c1,GLP1.pdb,COC(=O)c1ccc2c(=O)n(-c3ccccc3)c(S)nc2c1,
O=C(O)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1F,GLP1.pdb,O=C(O)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1F,
O=c1c2c3c(sc2nc(S)n1Cc1ccco1)CCCC3,GLP1.pdb,O=c1c2c3c(sc2nc(S)n1Cc1ccco1)CCCC3,
O=C(c1cc(Cl)nc2ccccc12)N1CCOCC1,GLP1.pdb,O=C(c1cc(Cl)nc2ccccc12)N1CCOCC1,
CN(C)CCNCc1nc2ccccc2c(=O)[nH]1,GLP1.pdb,CN(C)CCNCc1nc2ccccc2c(=O)[nH]1,
Cc1cc(C)c(C)c(S(=O)(=O)NCc2ccc(C(=O)O)cc2)c1C,GLP1.pdb,Cc1cc(C)c(C)c(S(=O)(=O)NCc2ccc(C(=O)O)cc2)c1C,
CSCCC(NS(=O)(=O)c1cc(C)ccc1C)C(=O)O,GLP1.pdb,CSCCC(NS(=O)(=O)c1cc(C)ccc1C)C(=O)O,
O=C1CCCCCN1Cc1nnc(S)n1-c1cccnc1,GLP1.pdb,O=C1CCCCCN1Cc1nnc(S)n1-c1cccnc1,
O=C(O)c1ccc(CS(=O)(=O)c2ccccc2)o1,GLP1.pdb,O=C(O)c1ccc(CS(=O)(=O)c2ccccc2)o1,
CC(C)(C)C1CCc2c(sc(N)c2C#N)C1,GLP1.pdb,CC(C)(C)C1CCc2c(sc(N)c2C#N)C1,
COc1ccc(S(=O)(=O)N2CCNCC2)cc1[N+](=O)[O-],GLP1.pdb,COc1ccc(S(=O)(=O)N2CCNCC2)cc1[N+](=O)[O-],
Cc1csc(-n2c(C)cc(C(=O)CCl)c2C)n1,GLP1.pdb,Cc1csc(-n2c(C)cc(C(=O)CCl)c2C)n1,
O=C(O)CNS(=O)(=O)c1ccc2c(c1)OCCCO2,GLP1.pdb,O=C(O)CNS(=O)(=O)c1ccc2c(c1)OCCCO2,
O=C(O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCCO3)CC1,GLP1.pdb,O=C(O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCCO3)CC1,
O=C(O)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,GLP1.pdb,O=C(O)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,
O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,GLP1.pdb,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,
Cc1c(C)c(C)c(S(=O)(=O)NCCC(=O)O)c(C)c1C,GLP1.pdb,Cc1c(C)c(C)c(S(=O)(=O)NCCC(=O)O)c(C)c1C,
COCC(C)NS(=O)(=O)c1ccc(N)cc1,GLP1.pdb,COCC(C)NS(=O)(=O)c1ccc(N)cc1,
CN1CCC(N(C)S(=O)(=O)c2ccc(N)cc2)CC1,GLP1.pdb,CN1CCC(N(C)S(=O)(=O)c2ccc(N)cc2)CC1,
Cc1c(C)c(C)c(S(=O)(=O)Nc2ccc(C(=O)O)cc2)c(C)c1C,GLP1.pdb,Cc1c(C)c(C)c(S(=O)(=O)Nc2ccc(C(=O)O)cc2)c(C)c1C,
Cc1cc(=O)oc2cc(O)c(Cl)cc12,GLP1.pdb,Cc1cc(=O)oc2cc(O)c(Cl)cc12,
Cc1c(O)ccc2c(CCl)cc(=O)oc12,GLP1.pdb,Cc1c(O)ccc2c(CCl)cc(=O)oc12,
CC(C)(C)c1ccc(S(=O)(=O)N2CCNCC2)cc1,GLP1.pdb,CC(C)(C)c1ccc(S(=O)(=O)N2CCNCC2)cc1,
CC(NS(=O)(=O)c1ccc(F)cc1)C(=O)O,GLP1.pdb,CC(NS(=O)(=O)c1ccc(F)cc1)C(=O)O,
O=C(O)CCNS(=O)(=O)c1ccc(F)cc1,GLP1.pdb,O=C(O)CCNS(=O)(=O)c1ccc(F)cc1,
O=C(O)c1ccc(CNS(=O)(=O)c2cc(C(F)(F)F)ccc2Cl)cc1,GLP1.pdb,O=C(O)c1ccc(CNS(=O)(=O)c2cc(C(F)(F)F)ccc2Cl)cc1,
N#CCn1c(CCl)nc2sc3c(c2c1=O)CCCC3,GLP1.pdb,N#CCn1c(CCl)nc2sc3c(c2c1=O)CCCC3,
COc1cccc(-c2nc(CC(=O)[O-])cs2)c1,GLP1.pdb,COc1cccc(-c2nc(CC(=O)[O-])cs2)c1,
