ligand_description,complex_name,protein_path,protein_sequence
CCc1ccccc1Nc1nc(-c2cccnc2)cs1,CHEMBL589909,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccccc1F,CHEMBL1551205,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C1NCCN(Cc2ccc(F)cc2)C1CC(=O)N1CC=C(c2ccccc2)CC1,CHEMBL1485035,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(=O)n(C)c2cc(N3CCOCC3)c(NS(=O)(=O)c3ccc(Br)cc3)cc21,CHEMBL1527532,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN1CCN(c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)CC1,CHEMBL250100,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CNc1nc(Cl)nc(NC(C)(C)C)n1,CHEMBL1501511,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(SCC(=O)c2cc3ccccc3o2)nc2ccccc12,CHEMBL1370733,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(S(=O)(=O)N(Cc2cccnc2)Cc2cccc(OC)c2OC)ccc1-n1cnnn1,CHEMBL1537343,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)NCc1ccc(C)cc1,CHEMBL1551521,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nnc(O)c2c(NC(=O)CSc3nc4ccccc4c(=O)n3CCCO)oc(C)c12,CHEMBL1310224,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C(=N/c1ccc(N2CCOCC2)cc1)\c1c[nH]c2ccccc12,CHEMBL3209487,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
c1ccc(OCCCCN2CCCCC2)cc1,CHEMBL535953,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(C)cc(OCC(=O)NCCc2nc3ccccc3[nH]2)c1,CHEMBL1370416,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nnc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4[N+](=O)[O-])cc3)nn12,CHEMBL1710214,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1c(O)c(N=NC(=O)c2ccc(CSc3nncn3C)cc2)c2ccccc21,CHEMBL1340293,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Nc1ccc(N2CCOCC2)c(Cl)c1,CHEMBL1528841,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC(=O)N1CCN(c2ccc(NC(=O)COc3ccccc3Cl)cc2)CC1,CHEMBL1546932,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2cc3ccccc3[nH]2)cc1,CHEMBL570468,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NS(=O)(=O)c2ccc(C(=O)N3CCCN(C)CC3)cc2)cc1,CHEMBL1555762,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCCN=C(S)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,CHEMBL1589047,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1sc(SC)nc1N,CHEMBL1569826,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(OCCSc2nc3[nH]cnc(N)c-3n2)cc1,CHEMBL1507533,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COC(=O)Cc1ccccc1F)NNC(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL1876074,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(Cl)c2oc(C(=O)N3CCN(C(=O)c4ccco4)CC3)c(C)c2c1,CHEMBL1359684,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1sccc1NC(=O)c1ccncc1,CHEMBL1582724,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)NC1=NN=C(c2cccs2)C(CC(=O)O)S1,CHEMBL1574918,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(CCNS(=O)(=O)c2cn(C)cn2)cc1OCC,CHEMBL1575637,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c(S(=O)(=O)Nc3ccc(C)cc3C)c2)c1C,CHEMBL1468195,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)(c1ccccc1)c1ccc(OCCCN2CCNCC2)cc1.O=C(O)C(=O)O,CHEMBL1535991,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1c(=O)c(C(=O)CN(C)Cc2ccc(F)cc2)c(N)n(Cc2ccccc2)c1=O,CHEMBL1344343,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOCC(=O)Nc1c(C(=O)OCC)oc2ccccc12,CHEMBL1362542,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1cnc(N)nc1C(F)(F)F,CHEMBL315362,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCN1Cc2cccc(C(=O)NC3CCCC3)c2C1=O,CHEMBL1425339,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c2ccc(F)cc2c2nnc(SCC(=O)Nc3cccc(O)c3)nc21,CHEMBL1546072,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cccc(CNC(=O)c2cccnc2Sc2ccccc2)c1,CHEMBL1342682,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(ONC(=O)C1CCCCC1C(=O)NOC(=O)c1ccccc1)c1ccccc1,CHEMBL1727093,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)(CN1CCNCC1)NS(=O)(=O)c1ccc(Cl)cc1,CHEMBL1574489,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cc(-c2cccs2)nn1-c1ccccc1,CHEMBL1727215,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(C(COCc2cccc(Cl)c2)Cc2ccccc2)CC1,CHEMBL1602802,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c2c3c(c(=O)oc2c1)CCC3,CHEMBL1331747,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1N1CCN(C(=O)COc2cccc(C)c2C)CC1,CHEMBL1340548,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NN=Cc1sc(=O)[n-]c1-[n+]1ccc2ccccc2c1)c1ccccc1,CHEMBL1379982,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCNc1oc(-c2ccco2)nc1S(=O)(=O)c1ccccc1,CHEMBL1560880,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cccc(CC(NC(C)=O)C(=O)NC2CCN(C(=O)c3ccc(Cl)cc3)CC2)c1OC,CHEMBL1885460,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2cnnn2-c2ccc(NC(=O)c3ccco3)cc2)cc1OC,CHEMBL1521352,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CCc1nnc2ccc(NCc3ccco3)nn12)Nc1cc(F)ccc1F,CHEMBL1370283,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)(C)Cc1c(-c2ccccc2)nc2ccc(Cl)cn12,CHEMBL1901221,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)NCCC(C)C,CHEMBL1570804,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1-c1nnc(-c2ccccc2C)o1,CHEMBL1570824,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)c1ccccc1NC(=O)COC(=O)c1c2c(nc3ccccc13)CCN(Cc1ccccc1)C2,CHEMBL1337268,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCOc1ccc(-c2csc(N)n2)cc1[N+](=O)[O-],CHEMBL1430255,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=S(=O)(Nc1ccc(-c2ccc3nncn3n2)cc1)c1cccc(F)c1,CHEMBL1446138,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCSc1nc2ccsc2c(=O)n1-c1ccccn1,CHEMBL1464672,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#Cc1c(C(F)(F)F)cc(-c2ccccc2)nc1SCc1nc(N)nc(N2CCOCC2)n1,CHEMBL1322881,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(O)c(/C=N/c2cc(C)ccc2O)c1,CHEMBL3211833,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1ccc(NC(=O)c2ccc(N3CCCC3=O)cc2)cc1,CHEMBL1729834,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cl.O=C(CN1CCOCC1)NC1C2CC3CC(C2)CC1C3,CHEMBL1390203,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCN1CC(COCc2ccccc2)Oc2cccc(Oc3ccc(F)cc3)c2S1(=O)=O,CHEMBL1887367,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1ccccc1N=Nc1c(O)n[nH]c1N,CHEMBL1351113,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(NS(=O)(=O)OCC(Cl)(Cl)Cl)c1ccc(C(C)(C)C)cc1,CHEMBL1595152,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Fc1ccc(Oc2ccc3nnc(C(F)(F)F)n3n2)cc1,CHEMBL1562540,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)CSC)c1C,CHEMBL1303024,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc2nc(-c3ccc(C)cc3)cc(O)c2cc1OC,CHEMBL1350903,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)N/N=C/c2ccc(OC)c(COc3ccc(F)cc3)c2)cc1,CHEMBL3192688,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(S(=O)(=O)N2C[C@H]3N(C(=O)OC(C)C)N(C(=O)OC(C)C)C[C@H](OC(=O)NCC4CCCCC4)[C@@]3(O)C2)cc1,CHEMBL1886523,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1nc(C(=O)NCc2ccco2)c2ccccc2c1=O,CHEMBL1306320,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nnc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1N,CHEMBL3209391,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1cc(C(=O)NCCc2ccc(OC)c(OC)c2)c(=O)c2cc(S(=O)(=O)N3CCC(C)CC3)ccc21,CHEMBL1601946,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(C(=O)Nc2cccc(-c3nncn3C)c2)cc(OC)c1OC,CHEMBL1373964,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CCNC2=CC(=O)CCC2)cc1OC,CHEMBL2130761,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc2c(c(C)nn2-c2ccccc2)c(=O)o1,CHEMBL1346349,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(O)c1cccc2c1C(=O)c1ccc(-c3ccc(F)cc3OCc3ccccc3)cc1S2(=O)=O,CHEMBL1398748,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCNS(=O)(=O)c1cc(Br)cc2c1N(C(=O)CC)CC2,CHEMBL1461978,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(NC(=O)COC(=O)C2CCN(/C=C/C(=O)C(F)(F)F)CC2)c1,CHEMBL1452773,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#Cc1c(/N=C/c2cccnc2)sc2c1CCCC2,CHEMBL3193362,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)CSc1nnc(CNC(=O)c2cccc(C)c2)n1C,CHEMBL1519484,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(SCC(=O)Nc2cccnc2Cl)nc2ccccc21,CHEMBL2135445,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN1C(=O)/C(=C/c2cccs2)S/C1=N/c1ccc(OC)cc1,CHEMBL3213117,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCn1c(C)nc2c(cnn2-c2ccccc2)c1=O,CHEMBL2143031,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(CNc2ccc(O)cc2)cc1,CHEMBL1438567,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC(=O)N(Cc1cc2cc(C)c(C)cc2nc1O)C1CCCCC1,CHEMBL1458606,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
c1ccc(N2[C@@H]3CC[C@H]2c2ccncc2C3)cc1,CHEMBL2139071,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Nc1nc(NCC(=O)O)nc(NC2CCCCC2)c1[N+](=O)[O-],CHEMBL1498134,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cccc(CNC(=O)c2ccc3c(c2)sc2nc(-c4cccc(OC)c4)cn23)c1,CHEMBL1887203,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,CHEMBL1560562,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C(#Cc1ccc(C#CCN2CCCC2)cc1)CN1CCCC1,CHEMBL1429184,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(-c2nnc(O)c3ccccc23)cc1S(=O)(=O)NCC1CCCO1,CHEMBL1347142,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=N)c1c(O)oc2ccccc2c1=O,CHEMBL1326417,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1N1CCN(C(=O)c2cc(-c3ccccc3)nc3c2cnn3C(C)C)CC1,CHEMBL2131224,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(C(F)F)n2ncc(C(=O)NCc3ccccc3C(F)(F)F)c2n1,CHEMBL1555581,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc2sc3cc(NCc4ccc(C)o4)ccc3c(=O)c2cc1OC,CHEMBL1707995,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1ccc(NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,CHEMBL1376383,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1,CHEMBL1594298,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN(CC)c1ccc(C(=O)N2CCC(c3ccncc3)CC2)cc1,CHEMBL1730866,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1cc(-c2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2CCOC,CHEMBL1504270,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(CN2CCOCC2)nnc1SCC(=O)NC1CCCCC1,CHEMBL1409804,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc2c(cc1OC)C(=O)CCS2,CHEMBL1533849,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC12CCC3C(CCCC4CC(=O)CCC43C)C1CCC2O,CHEMBL1889487,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
FC(F)(F)c1ccc(N2CCN(c3cc(-c4ccccc4)nc4ncnn34)CC2)nc1,CHEMBL1420531,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccccc1F,CHEMBL1479519,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CSc1nnc(SCc2cccc3ccccc23)s1)N/N=C/c1c[nH]c2ccccc12,CHEMBL3189627,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1cc(C(=S)N2CCCC2)ccc1OC,CHEMBL1869453,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(C(=O)NC(CCSC)C(=O)OCc2cc([N+](=O)[O-])cc3c2OCOC3)cc(OC)c1OC,CHEMBL1312048,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)/C=C1/N=C(Nc2nc(C)cc(C)n2)N(c2ccccc2)C1=O,CHEMBL1414851,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(S(=O)(=O)Nc2ccc(-c3ccc(N4CCCCC4)nn3)cc2)c(C)cc1Cl,CHEMBL1515693,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1cc(C(F)(F)F)ccc1Cl)C(Sc1ccccn1)c1ccccc1,CHEMBL1312301,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccccc1C(=O)Nc1nncs1,CHEMBL1870672,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(NC(=O)c1ccco1)C12CC3CC(CC(C3)C1)C2,CHEMBL1407721,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2ccc3c(N)c(C(=O)Nc4cccc(C)c4)sc3n2)cc1,CHEMBL1394959,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CSc1nsc(SC)c1NC(=O)OC1CCCCC1,CHEMBL1488031,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1nc(C(=O)Nc2nc3ccccc3[nH]2)c2ccccc2c1=O,CHEMBL1318948,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NCCN=C(S)Nc1ccc(Cl)c(Cl)c1,CHEMBL1311742,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
NS(=O)(=O)c1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3c(Cl)cccc3Cl)CC2)cc1,CHEMBL1869466,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(-c2nnn(CC(=O)N(Cc3ccco3)C(C(=O)NC(C)(C)C)c3ccc(C)o3)n2)o1,CHEMBL1470998,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)N1CCC2(CC1)CC(=O)c1cc(OCC(=O)N3CCN(C)CC3)ccc1O2,CHEMBL1392490,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(C)nc(SCc2cn3c(C)cc(C)nc3n2)n1,CHEMBL1387237,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(O)CCCC(=O)N(Cc1ccccc1)Cc1ccccc1,CHEMBL1890703,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1nc2ccc(C)cc2c2c1C1CC(c3c(Cl)cccc31)N2C(=O)OCc1ccccc1,CHEMBL2139383,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1S(=O)(=O)NC1CCC(C)CC1,CHEMBL1335613,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN1Cc2sc(N)c(C#N)c2CC1(C)C.Cl,CHEMBL1454813,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(N/N=C/C(Cl)=C/c1ccccc1)c1ccco1,CHEMBL3197046,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(C(=O)Nc2ccc(OCc3cc(=O)n4cccc(C)c4n3)cc2)cc(OC)c1OC,CHEMBL1476125,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(O)CNS(=O)(=O)c1cccc(Cl)c1,CHEMBL1869550,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2ccc(C(=O)C3CC3)cc2)cc1,CHEMBL1342618,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1noc(C)c1S(=O)(=O)N(C)C[C@H]1Oc2ccc(NC(=O)C3CCCCC3)cc2C(=O)N([C@H](C)CO)C[C@@H]1C,CHEMBL2134334,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCCNCC(O)COc1cccc2[nH]c(C)cc12,CHEMBL1794193,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NC1CC1)c1cc2c(s1)CS(=O)(=O)C2,CHEMBL1893249,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCC[C@H](Cc1ccc(F)cc1)C(=O)OC[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,CHEMBL1733010,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CNC(=O)c2cc3cccc4c3n2CC(C)S4)c(OC)c1,CHEMBL1356165,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)/C(=N\Nc1ccccc1Cl)N(C)C1CCCCC1,CHEMBL3190955,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1Nc1nc(N)nc(COC(=O)c2ccc(O)cc2)n1,CHEMBL1410346,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1C(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccccc2)cc1,CHEMBL1555035,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=C(Br)Cn1c(CCC)nc2ccccc21,CHEMBL1566382,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)c2nc(O)c(CCNC(=O)c3ccc4c(c3)OCO4)cc12,CHEMBL1419106,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(c1ccccc1)N(CCC(c1ccccc1)C1CCOC(C)(C)C1)C(=O)c1ccco1,CHEMBL1488037,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NCc1cc([N+](=O)[O-])ccc1O)c1cccnc1Sc1ccccc1,CHEMBL1334770,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccccc1C(=O)NCC(=O)N(C)CC(=O)Nc1ccc(N2CCOCC2)cc1,CHEMBL2134975,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CSc1ccc(CNc2nc3ccccc3n3cnnc23)cc1,CHEMBL1537791,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1nc(-c2cccs2)cs1)c1ccc([N+](=O)[O-])o1,CHEMBL1480659,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CCCn1c2ccccc2c(=O)c2ccccc21)Nc1cccc(Cl)c1,CHEMBL1394226,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1cc(C(=O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)n3C)cc(OCC)c1OCC,CHEMBL1522301,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(Cn2c(=N)c(C(=O)NCC3CCCO3)cc3c(=O)n4cccc(C)c4nc32)cc1,CHEMBL1386192,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],CHEMBL1720414,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)CNC(=O)/C=C/c1ccccc1Cl,CHEMBL1885079,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NC(=O)CCc2nc(O)c3ccccc3n2)cc1S(=O)(=O)N1CCOCC1,CHEMBL1701946,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(Cl)cccc1NS(=O)(=O)c1ccc(-c2ccc(O)nn2)o1,CHEMBL1521417,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C1CCc2cc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)cc3c2N1CC3,CHEMBL1727403,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1c(C)[nH]c2cc(Br)c(O)cc12,CHEMBL1450104,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nnc2ccc(N3CCN(c4ccccn4)CC3)nn12,CHEMBL1379968,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)N3CCC3)cc2)cc1,CHEMBL2138772,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1C1CCCC1,CHEMBL1324435,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1c(C)nc2cc(C(=O)NN=C(S)Nc3ccc(OC)cc3)ccc21,CHEMBL1401599,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1cccc(CC(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)cc2)c1OCC,CHEMBL1524580,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN1CCN(C(=O)CCN2C(=O)c3ccccc3C2=O)CC1,CHEMBL1469116,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(C)c(C)c(S(=O)(=O)n2[nH]c(=O)c(CCO)c2C)c(C)c1C,CHEMBL1734158,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CSCCO)Nc1cccc2ccccc12,CHEMBL1383119,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
SC1=NC[C@H](CC2CCCCC2)N1CCc1cccc2ccccc12,CHEMBL1327291,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C1/C(=C\NCc2ccccn2)c2ccccc2C(=O)N1c1ccccc1Cl,CHEMBL1465512,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc2nc(-c3cccc(-c4cccc(Cl)c4)c3)c(NCc3ccccc3)n2c1.O=C(O)C(F)(F)F,CHEMBL1561237,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
c1ccc2cc(CSCc3nc4ccccc4[nH]3)ccc2c1,CHEMBL1373503,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
